k_index,K,mean_lyapunov,std_lyapunov,min_lyapunov,max_lyapunov,fraction_positive
1617,3.9496824621,0.7490113753,0.2364481568,-0.0000001544,0.8572386765,0.999878
1618,3.9521250611,0.7525783968,0.2325162546,0.0000258504,0.8575676419,1.000000
1619,3.9545676600,0.7548103165,0.2291366692,0.0000217084,0.8609028736,1.000000
1620,3.9570102589,0.7500326309,0.2364835773,0.0000450492,0.8590599631,1.000000
1621,3.9594528578,0.7535106184,0.2325678210,0.0000116579,0.8581042412,1.000000
1622,3.9618954568,0.7538657437,0.2319002287,0.0000023945,0.8600635914,1.000000
1623,3.9643380557,0.7522385237,0.2338381017,-0.0000154107,0.8618483771,0.999878
1624,3.9667806546,0.7525339413,0.2348213495,0.0000040129,0.8603932757,1.000000
1625,3.9692232535,0.7583599443,0.2273397408,-0.0000140507,0.8626702588,0.999878
1626,3.9716658525,0.7543118817,0.2336312336,-0.0000332336,0.8604739254,0.999878
1627,3.9741084514,0.7586439646,0.2275278952,0.0000314267,0.8588695009,1.000000
1628,3.9765510503,0.7529899249,0.2362326980,0.0000155324,0.8622883599,1.000000
1629,3.9789936492,0.7536558985,0.2347448172,-0.0000203343,0.8659581678,0.999756
1630,3.9814362482,0.7534430828,0.2356562984,0.0000403209,0.8660371231,1.000000
1631,3.9838788471,0.7557814527,0.2315747976,0.0000262292,0.8621108492,1.000000
1632,3.9863214460,0.7530380789,0.2350532728,0.0000307878,0.8636644236,1.000000
1633,3.9887640449,0.7562735079,0.2314764816,0.0000162322,0.8613303274,1.000000
1634,3.9912066439,0.7525811099,0.2367992443,-0.0000094816,0.8633779202,0.999878
1635,3.9936492428,0.7569210206,0.2312554332,-0.0000043200,0.8654073255,0.999878
1636,3.9960918417,0.7534935281,0.2366338815,-0.0000142240,0.8657681017,0.999878
1637,3.9985344406,0.7537321934,0.2360199456,0.0000473590,0.8641701749,1.000000
1638,4.0009770396,0.7543251939,0.2361838852,0.0000685655,0.8623155680,1.000000
1639,4.0034196385,0.7605724150,0.2277635843,-0.0000193319,0.8647918392,0.999878
1640,4.0058622374,0.7629954864,0.2242094009,0.0000115615,0.8670268469,1.000000
1641,4.0083048363,0.7611651059,0.2274718343,0.0000177541,0.8701554861,1.000000
1642,4.0107474353,0.7582629079,0.2324587415,0.0000264084,0.8629171181,1.000000
1643,4.0131900342,0.7588845762,0.2316930446,0.0000043250,0.8679233590,1.000000
1644,4.0156326331,0.7619893028,0.2281774971,0.0000245718,0.8643655797,1.000000
1645,4.0180752320,0.7619559625,0.2277335591,0.0000197916,0.8688746876,1.000000
1646,4.0205178310,0.7633910422,0.2248132036,0.0000512678,0.8704314137,1.000000
1647,4.0229604299,0.7624171256,0.2273124161,0.0000151627,0.8698563419,1.000000
1648,4.0254030288,0.7609485374,0.2304527053,-0.0000232668,0.8655734095,0.999878
1649,4.0278456277,0.7635438045,0.2268123193,0.0000076342,0.8677355106,1.000000
1650,4.0302882267,0.7636681353,0.2261849346,0.0000203415,0.8665346673,1.000000
1651,4.0327308256,0.7649966226,0.2258184914,-0.0000586347,0.8664674179,0.999878
1652,4.0351734245,0.7657660253,0.2244372552,0.0000294324,0.8686953551,1.000000
1653,4.0376160234,0.7674047123,0.2219866116,0.0000079486,0.8668929290,1.000000
1654,4.0400586224,0.7676691456,0.2207296208,0.0000076897,0.8723549653,1.000000
1655,4.0425012213,0.7632431928,0.2288673403,0.0000309352,0.8676477277,1.000000
1656,4.0449438202,0.7667313652,0.2240726182,0.0000321457,0.8725110534,1.000000
1657,4.0473864191,0.7626442778,0.2301548373,-0.0000062610,0.8697191469,0.999634
1658,4.0498290181,0.7635361313,0.2279501666,0.0000538099,0.8737425032,1.000000
1659,4.0522716170,0.7664846503,0.2233774976,0.0000409259,0.8724003729,1.000000
1660,4.0547142159,0.7663157969,0.2252834503,0.0000229071,0.8707713363,1.000000
1661,4.0571568149,0.7599409758,0.2336364154,0.0000438067,0.8740154311,1.000000
1662,4.0595994138,0.7655795250,0.2243772815,0.0000410920,0.8716088714,1.000000
1663,4.0620420127,0.7703432694,0.2184550735,0.0000490903,0.8722734055,1.000000
1664,4.0644846116,0.7684996439,0.2220528843,0.0000134314,0.8742549128,1.000000
1665,4.0669272106,0.7728575099,0.2144280087,0.0000355269,0.8731794596,1.000000
1666,4.0693698095,0.7661237448,0.2266344961,-0.0000065123,0.8800321173,0.999878
1667,4.0718124084,0.7656789759,0.2278233927,-0.0000101684,0.8742523968,0.999878
1668,4.0742550073,0.7718209070,0.2180009784,-0.0000228395,0.8727131010,0.999878
1669,4.0766976063,0.7694465179,0.2224924790,0.0000063275,0.8768813937,1.000000
1670,4.0791402052,0.7728668945,0.2170596493,0.0000212365,0.8748909012,1.000000
1671,4.0815828041,0.7719573372,0.2201602365,-0.0000084415,0.8749226891,0.999878
1672,4.0840254030,0.7726955961,0.2192660141,-0.0000272186,0.8746305143,0.999756
1673,4.0864680020,0.7715223737,0.2216997734,0.0000273109,0.8751168998,1.000000
1674,4.0889106009,0.7734471255,0.2188410063,-0.0000202649,0.8772687158,0.999878
1675,4.0913531998,0.7688459342,0.2275152443,0.0000140973,0.8753519430,1.000000
1676,4.0937957987,0.7723866748,0.2227122629,0.0000455959,0.8774578623,1.000000
1677,4.0962383977,0.7754864003,0.2170339765,0.0000196022,0.8771664861,1.000000
1678,4.0986809966,0.7752635951,0.2175751164,-0.0000200511,0.8751998384,0.999756
1679,4.1011235955,0.7774406561,0.2147490302,0.0000531602,0.8784339452,1.000000
1680,4.1035661944,0.7757028957,0.2174930024,0.0000400645,0.8776753243,1.000000
1681,4.1060087934,0.7712317690,0.2253254962,0.0000374121,0.8798840173,1.000000
1682,4.1084513923,0.7731844355,0.2219277534,0.0000224301,0.8795456301,1.000000
1683,4.1108939912,0.7762604660,0.2201166197,0.0000199493,0.8819881298,1.000000
1684,4.1133365901,0.7761549554,0.2200174067,0.0000086551,0.8773844338,1.000000
1685,4.1157791891,0.7761725224,0.2201570065,-0.0000178884,0.8803799193,0.999878
1686,4.1182217880,0.7791114069,0.2169122599,0.0000343187,0.8833922043,1.000000
1687,4.1206643869,0.7804977362,0.2151910907,0.0000114990,0.8786882491,1.000000
1688,4.1231069858,0.7729556433,0.2272218442,0.0000429426,0.8765323863,1.000000
1689,4.1255495848,0.7826377393,0.2120175137,0.0000417578,0.8803732690,1.000000
1690,4.1279921837,0.7778858785,0.2211263876,0.0000027815,0.8783178028,1.000000
1691,4.1304347826,0.7837558769,0.2117634678,0.0000328707,0.8794031277,1.000000
1692,4.1328773815,0.7803299121,0.2177933220,0.0000182438,0.8786957970,1.000000
1693,4.1353199805,0.7790754233,0.2206436830,-0.0000259866,0.8791065610,0.999878
1694,4.1377625794,0.7839917817,0.2134781512,0.0000263817,0.8793327965,1.000000
1695,4.1402051783,0.7813145466,0.2189441294,-0.0000140879,0.8814930514,0.999878
1696,4.1426477772,0.7842693602,0.2137597175,0.0000404545,0.8820138342,1.000000
1697,4.1450903762,0.7862594882,0.2120193466,-0.0000025224,0.8815262303,0.999878
1698,4.1475329751,0.7834764497,0.2162912172,0.0000398469,0.8803368203,1.000000
1699,4.1499755740,0.7860093587,0.2135453133,0.0000332412,0.8801789728,1.000000
1700,4.1524181729,0.7833776620,0.2185036041,0.0000073003,0.8842278343,1.000000
1701,4.1548607719,0.7806616325,0.2236005326,0.0000045129,0.8836795310,1.000000
1702,4.1573033708,0.7848814190,0.2177544262,0.0000213632,0.8817402037,1.000000
1703,4.1597459697,0.7833674118,0.2209472823,0.0000160944,0.8867466439,1.000000
1704,4.1621885686,0.7863524854,0.2167107069,0.0000379005,0.8857217395,1.000000
1705,4.1646311676,0.7833089929,0.2223396080,0.0000098329,0.8843934940,1.000000
1706,4.1670737665,0.7872777733,0.2165376488,0.0000262704,0.8851077221,1.000000
1707,4.1695163654,0.7890226005,0.2139498087,0.0000064173,0.8837083227,1.000000
1708,4.1719589643,0.7851518173,0.2211189323,0.0000370760,0.8835158796,1.000000
1709,4.1744015633,0.7857012020,0.2206007286,0.0000053050,0.8891728861,1.000000
1710,4.1768441622,0.7893559589,0.2148007469,-0.0000108665,0.8858517048,0.999878
1711,4.1792867611,0.7884839407,0.2167904883,-0.0000243284,0.8863738050,0.999878
1712,4.1817293600,0.7883611277,0.2169675263,0.0000426323,0.8877623141,1.000000
1713,4.1841719590,0.7885067635,0.2176048585,0.0000323097,0.8846273103,1.000000
1714,4.1866145579,0.7929789890,0.2098805363,-0.0000223224,0.8883936268,0.999878
1715,4.1890571568,0.7921850426,0.2125123678,0.0000056410,0.8878957318,1.000000
1716,4.1914997557,0.7918892399,0.2136895632,0.0000350061,0.8876631927,1.000000
1717,4.1939423547,0.7871691375,0.2218310645,0.0000318901,0.8902264912,1.000000
1718,4.1963849536,0.7863591441,0.2237204833,0.0000367896,0.8905339522,1.000000
1719,4.1988275525,0.7899194810,0.2187506910,0.0000196430,0.8877559561,1.000000
1720,4.2012701514,0.7868542040,0.2242617789,0.0000058465,0.8960555701,1.000000
1721,4.2037127504,0.7907226379,0.2194273791,-0.0000561574,0.8885932992,0.999878
1722,4.2061553493,0.7969292363,0.2086433962,0.0000093130,0.8877176129,1.000000
1723,4.2085979482,0.7938663898,0.2153651591,-0.0000016293,0.8887718725,0.999878
1724,4.2110405471,0.7989769002,0.2073246280,0.0000132745,0.8896576950,1.000000
1725,4.2134831461,0.7914574531,0.2210463993,0.0000377046,0.8941130256,1.000000
1726,4.2159257450,0.7942901928,0.2159296133,0.0000208636,0.8960106792,1.000000
1727,4.2183683439,0.7943840726,0.2161502852,-0.0000488158,0.8918861452,0.999878
1728,4.2208109428,0.7961973166,0.2143475624,-0.0000040223,0.8916864561,0.999878
1729,4.2232535418,0.7993541384,0.2091800872,-0.0000361563,0.8937481390,0.999756
1730,4.2256961407,0.7930628130,0.2195340139,0.0000013846,0.8912263348,1.000000
1731,4.2281387396,0.7947030305,0.2167969618,0.0000107002,0.8969553336,1.000000
1732,4.2305813385,0.7979222844,0.2121473493,0.0000388445,0.8926932670,1.000000
1733,4.2330239375,0.7974531769,0.2104866052,0.0000406509,0.8938253379,1.000000
1734,4.2354665364,0.7963951980,0.2123720370,0.0000225415,0.8913610699,1.000000
1735,4.2379091353,0.7975696315,0.2089365701,0.0000485900,0.8915664446,1.000000
1736,4.2403517342,0.8007745265,0.2044007574,-0.0000225938,0.8916245687,0.999878
1737,4.2427943332,0.7976121270,0.2102823271,0.0000254243,0.8973060643,1.000000
1738,4.2452369321,0.7934174157,0.2188164549,0.0000305254,0.8998760505,1.000000
1739,4.2476795310,0.7959868962,0.2139414504,0.0000038645,0.8946506395,1.000000
1740,4.2501221299,0.8015337493,0.2050728451,0.0000234211,0.8954626211,1.000000
1741,4.2525647289,0.8048563213,0.1991960987,0.0000200173,0.8969312273,1.000000
1742,4.2550073278,0.7996472369,0.2085888061,0.0000294135,0.8964561569,1.000000
1743,4.2574499267,0.8027359242,0.2033645018,-0.0000009777,0.8975803844,0.999878
1744,4.2598925256,0.8027962933,0.2029480069,0.0000373298,0.8955405478,1.000000
1745,4.2623351246,0.8024075485,0.2039625016,0.0000317869,0.8992143197,1.000000
1746,4.2647777235,0.8030361998,0.2026839784,0.0000110671,0.8982581256,1.000000
1747,4.2672203224,0.8016529000,0.2085356759,-0.0000189849,0.8966110133,0.999878
1748,4.2696629213,0.8021461764,0.2077627573,-0.0000074127,0.8993365323,0.999878
1749,4.2721055203,0.8036275415,0.2044276496,0.0000424044,0.9022364221,1.000000
1750,4.2745481192,0.8052355089,0.2027327941,0.0000498814,0.8985037011,1.000000
1751,4.2769907181,0.8046904897,0.2043727299,0.0000066172,0.9019721100,1.000000
1752,4.2794333170,0.8097494358,0.1967239677,0.0000421790,0.8975686159,1.000000
1753,4.2818759160,0.8025041011,0.2095385622,0.0000260699,0.8993456005,1.000000
1754,4.2843185149,0.8082086927,0.1998152919,0.0000080367,0.9058455626,1.000000
1755,4.2867611138,0.8060386936,0.2038945656,0.0000293248,0.8982133231,1.000000
1756,4.2892037128,0.8072702794,0.2020593425,0.0000630950,0.9013645004,1.000000
1757,4.2916463117,0.8088311648,0.1994732983,0.0000336207,0.9008059068,1.000000
1758,4.2940889106,0.8092260074,0.1998212506,0.0000197128,0.9026924347,1.000000
1759,4.2965315095,0.8080655786,0.2032491031,0.0000130201,0.8996954215,1.000000
1760,4.2989741085,0.8063170394,0.2051915860,0.0000111320,0.9039105316,1.000000
1761,4.3014167074,0.8102254640,0.2008675948,0.0000333995,0.9027319195,1.000000
1762,4.3038593063,0.8128353847,0.1932513310,-0.0000434279,0.9026571380,0.999512
1763,4.3063019052,0.8109873127,0.1970807562,0.0000463040,0.9021711239,1.000000
1764,4.3087445042,0.8097583367,0.2008939230,0.0000405049,0.9029641253,1.000000
1765,4.3111871031,0.8121797629,0.1956532031,-0.0000141954,0.9063878830,0.999878
1766,4.3136297020,0.8113047217,0.1966215942,0.0000147323,0.9013699785,1.000000
1767,4.3160723009,0.8112833459,0.1977061196,0.0000101449,0.9080658698,1.000000
1768,4.3185148999,0.8157474116,0.1893925404,-0.0000099581,0.9051427594,0.999878
1769,4.3209574988,0.8154717267,0.1897221417,0.0000268115,0.9032092337,1.000000
1770,4.3234000977,0.8123189717,0.1965786983,0.0000225637,0.9052740167,1.000000
1771,4.3258426966,0.8116613922,0.1974639839,0.0000413664,0.9044484489,1.000000
1772,4.3282852956,0.8140578903,0.1934154947,-0.0000000229,0.9050553216,0.999878
1773,4.3307278945,0.8157759093,0.1906343826,0.0000296351,0.9051435132,1.000000
1774,4.3331704934,0.8157336509,0.1904437287,0.0000054218,0.9046887693,1.000000
1775,4.3356130923,0.8192416746,0.1835230544,-0.0000222998,0.9018057051,0.999878
1776,4.3380556913,0.8169628836,0.1884790705,0.0000279615,0.9035763653,1.000000
1777,4.3404982902,0.8194720565,0.1832122826,0.0000053897,0.9076943702,1.000000
1778,4.3429408891,0.8227853243,0.1782192767,0.0000106543,0.9042888511,1.000000
1779,4.3453834880,0.8206353075,0.1829625716,-0.0000016255,0.9074728606,0.999878
1780,4.3478260870,0.8170992518,0.1899889524,0.0000237746,0.9032104936,1.000000
1781,4.3502686859,0.8228757906,0.1787283275,0.0000284847,0.9091696746,1.000000
1782,4.3527112848,0.8178195785,0.1899095436,-0.0000065889,0.9052866689,0.999878
1783,4.3551538837,0.8215271674,0.1833970921,0.0000214724,0.9062212203,1.000000
1784,4.3575964827,0.8221288338,0.1819033287,0.0000222884,0.9056463903,1.000000
1785,4.3600390816,0.8208062279,0.1836095104,0.0000207282,0.9105598789,1.000000
1786,4.3624816805,0.8215584959,0.1809984771,-0.0000197110,0.9074235743,0.999878
1787,4.3649242794,0.8216616238,0.1805092789,0.0000258057,0.9084150163,1.000000
1788,4.3673668784,0.8252825681,0.1724858059,-0.0000883015,0.9110641952,0.999878
1789,4.3698094773,0.8246082092,0.1719959791,0.0000319704,0.9073006299,1.000000
1790,4.3722520762,0.8265789439,0.1698200899,0.0000418003,0.9065252054,1.000000
1791,4.3746946751,0.8262551035,0.1696758961,0.0000062829,0.9094333488,1.000000
1792,4.3771372741,0.8232263370,0.1753761000,0.0000247040,0.9077829147,1.000000
1793,4.3795798730,0.8257680048,0.1711374878,-0.0000049834,0.9127495095,0.999878
1794,4.3820224719,0.8248696269,0.1739661298,0.0000341368,0.9116945836,1.000000
1795,4.3844650708,0.8246684568,0.1720178697,0.0000687270,0.9148253364,1.000000
1796,4.3869076698,0.8269253706,0.1656410019,0.0000438676,0.9091450754,1.000000
1797,4.3893502687,0.8284296797,0.1625222746,0.0000351711,0.9116277787,1.000000
1798,4.3917928676,0.8266725308,0.1647256475,0.0000174078,0.9078544562,1.000000
1799,4.3942354665,0.8284623576,0.1607980599,0.0000590170,0.9129326323,1.000000
1800,4.3966780655,0.8256470408,0.1669500175,-0.0000012886,0.9116548351,0.999878
1801,4.3991206644,0.8291226383,0.1579335874,0.0000534165,0.9128994795,1.000000
1802,4.4015632633,0.8295313537,0.1583267721,0.0000483787,0.9114048916,1.000000
1803,4.4040058622,0.8328991115,0.1481067092,0.0000406515,0.9143815359,1.000000
1804,4.4064484612,0.8329511209,0.1491703923,0.0000567968,0.9171473576,1.000000
1805,4.4088910601,0.8339969343,0.1474658215,0.0000254316,0.9161113752,1.000000
1806,4.4113336590,0.8327262215,0.1494262024,0.0000124220,0.9167457731,1.000000
1807,4.4137762579,0.8340834979,0.1455073156,-0.0000027659,0.9152937297,0.999756
1808,4.4162188569,0.8342758650,0.1439734169,0.0000140852,0.9179375574,1.000000
1809,4.4186614558,0.8332411790,0.1480434923,0.0000564003,0.9117699468,1.000000
1810,4.4211040547,0.8318215312,0.1473337380,0.0000201458,0.9142292292,1.000000
1811,4.4235466536,0.8372415934,0.1349058307,0.0000209361,0.9128432604,1.000000
1812,4.4259892526,0.8361160662,0.1374532774,0.0000256922,0.9136869343,1.000000
1813,4.4284318515,0.8391947564,0.1276747295,-0.0000356894,0.9144145339,0.999878
1814,4.4308744504,0.8372217288,0.1349184147,0.0000404617,0.9160837628,1.000000
1815,4.4333170493,0.8388221558,0.1317009065,-0.0000086795,0.9173269965,0.999878
1816,4.4357596483,0.8376159337,0.1356877218,0.0000165853,0.9169085306,1.000000
1817,4.4382022472,0.8356798234,0.1420542315,0.0000227788,0.9146925679,1.000000
1818,4.4406448461,0.8389994346,0.1338988152,0.0000068120,0.9152246185,1.000000
1819,4.4430874450,0.8386555231,0.1379722216,0.0000127354,0.9170013477,1.000000
1820,4.4455300440,0.8415645344,0.1308088026,-0.0000335713,0.9162554586,0.999878
1821,4.4479726429,0.8415691870,0.1312637111,0.0000618490,0.9209184655,1.000000
1822,4.4504152418,0.8393592206,0.1380837373,0.0000630018,0.9200846523,1.000000
1823,4.4528578407,0.8382596477,0.1421826512,0.0000533292,0.9193194834,1.000000
1824,4.4553004397,0.8462527470,0.1216813852,0.0000268244,0.9187785397,1.000000
1825,4.4577430386,0.8402231389,0.1398218286,0.0000578018,0.9235024505,1.000000
1826,4.4601856375,0.8416545397,0.1375522976,0.0000459387,0.9201780600,1.000000
1827,4.4626282364,0.8435597246,0.1309310473,0.0000713018,0.9249961579,1.000000
1828,4.4650708354,0.8442916363,0.1333086022,0.0000580219,0.9216958079,1.000000
1829,4.4675134343,0.8454810296,0.1284313582,0.0000359315,0.9200987666,1.000000
1830,4.4699560332,0.8453994569,0.1281725948,0.0000030950,0.9219659733,1.000000
1831,4.4723986321,0.8422523115,0.1390432623,0.0000516115,0.9260225637,1.000000
1832,4.4748412311,0.8452274692,0.1323900939,0.0000669596,0.9220337619,1.000000
1833,4.4772838300,0.8474134095,0.1262680237,0.0000376929,0.9202890653,1.000000
1834,4.4797264289,0.8487878118,0.1253166036,0.0000402096,0.9263897093,1.000000
1835,4.4821690278,0.8491385155,0.1235392544,0.0000654958,0.9309698153,1.000000
1836,4.4846116268,0.8478165412,0.1331665048,0.0000869032,0.9201050748,1.000000
1837,4.4870542257,0.8495417531,0.1262021612,0.0000470712,0.9239123741,1.000000
1838,4.4894968246,0.8476336051,0.1347931774,0.0000704001,0.9196218923,1.000000
1839,4.4919394235,0.8468626494,0.1374744093,0.0000424899,0.9202042523,1.000000
1840,4.4943820225,0.8500500302,0.1297622415,0.0000549474,0.9230095138,1.000000
1841,4.4968246214,0.8490602140,0.1361011751,0.0000752840,0.9264212783,1.000000
1842,4.4992672203,0.8516047563,0.1306675899,0.0000417232,0.9235445658,1.000000
1843,4.5017098192,0.8532933170,0.1239833021,0.0000630361,0.9228041398,1.000000
1844,4.5041524182,0.8533885303,0.1273479466,-0.0000276785,0.9263401415,0.999878
1845,4.5065950171,0.8549689567,0.1229842581,0.0000644604,0.9292903466,1.000000
1846,4.5090376160,0.8552348170,0.1225457465,0.0000569058,0.9230469663,1.000000
1847,4.5114802149,0.8574638291,0.1187675320,-0.0000461184,0.9250868366,0.999878
1848,4.5139228139,0.8556332775,0.1256176336,0.0000389326,0.9241475880,1.000000
1849,4.5163654128,0.8530076289,0.1366182458,0.0000420248,0.9318048848,1.000000
1850,4.5188080117,0.8547683026,0.1319713358,0.0000339968,0.9280009038,1.000000
1851,4.5212506106,0.8571802714,0.1252988714,0.0000476200,0.9220468119,1.000000
1852,4.5236932096,0.8545704517,0.1359524519,0.0000458681,0.9251890400,1.000000
1853,4.5261358085,0.8574982517,0.1269428134,0.0000256446,0.9237953311,1.000000
1854,4.5285784074,0.8588636863,0.1264434891,0.0000649011,0.9247037617,1.000000
1855,4.5310210064,0.8599098363,0.1205266266,0.0000642739,0.9236228723,1.000000
1856,4.5334636053,0.8603642464,0.1226761386,0.0000507065,0.9277942464,1.000000
1857,4.5359062042,0.8584256525,0.1310398956,0.0000055513,0.9251466012,1.000000
1858,4.5383488031,0.8595349736,0.1302379233,0.0000261150,0.9249344045,1.000000
1859,4.5407914021,0.8604019273,0.1280308597,0.0000542240,0.9279229337,1.000000
1860,4.5432340010,0.8616871088,0.1251924105,0.0000585296,0.9306580124,1.000000
1861,4.5456765999,0.8611970249,0.1292137528,0.0000435807,0.9304987796,1.000000
1862,4.5481191988,0.8631927504,0.1239653313,0.0000502468,0.9273452594,1.000000
1863,4.5505617978,0.8644034013,0.1221603821,0.0000320642,0.9243781318,1.000000
1864,4.5530043967,0.8634776000,0.1270153471,0.0000729733,0.9282112356,1.000000
1865,4.5554469956,0.8661875198,0.1202670735,0.0000635711,0.9259972025,1.000000
1866,4.5578895945,0.8658046167,0.1239727998,0.0000369336,0.9278059298,1.000000
1867,4.5603321935,0.8660722532,0.1255371252,0.0000426247,0.9257510403,1.000000
1868,4.5627747924,0.8672474805,0.1233403092,0.0000115684,0.9286128296,1.000000
1869,4.5652173913,0.8646311695,0.1338555481,0.0000493645,0.9290516373,1.000000
1870,4.5676599902,0.8675317495,0.1270284247,0.0000532739,0.9270155977,1.000000
1871,4.5701025892,0.8660814978,0.1345436832,0.0000440521,0.9289014374,1.000000
1872,4.5725451881,0.8690639106,0.1267800096,-0.0000098241,0.9274983548,0.999878
1873,4.5749877870,0.8672339285,0.1346692016,0.0000559126,0.9331320162,1.000000
1874,4.5774303859,0.8704959261,0.1275453689,0.0000452721,0.9309107257,1.000000
1875,4.5798729849,0.8701949422,0.1303098111,0.0000659238,0.9301425133,1.000000
1876,4.5823155838,0.8715675888,0.1273479758,0.0000393577,0.9338886362,1.000000
1877,4.5847581827,0.8715061280,0.1296238217,-0.0000107198,0.9351196145,0.999878
1878,4.5872007816,0.8713278749,0.1326346113,0.0000465154,0.9317721376,1.000000
1879,4.5896433806,0.8748524553,0.1230585792,0.0000781565,0.9328630488,1.000000
1880,4.5920859795,0.8739677941,0.1291740893,0.0000361415,0.9334475459,1.000000
1881,4.5945285784,0.8742928384,0.1292833428,0.0000334559,0.9381088636,1.000000
1882,4.5969711773,0.8768600096,0.1213220966,0.0000181277,0.9419248795,1.000000
1883,4.5994137763,0.8746068761,0.1299761350,0.0000281935,0.9320016984,1.000000
1884,4.6018563752,0.8775097198,0.1226539604,0.0000727814,0.9350851659,1.000000
1885,4.6042989741,0.8756363260,0.1294603464,0.0000650525,0.9388442949,1.000000
1886,4.6067415730,0.8766427780,0.1293924681,0.0000055761,0.9401273836,1.000000
1887,4.6091841720,0.8746951399,0.1364052794,0.0000546898,0.9332644399,1.000000
1888,4.6116267709,0.8762473944,0.1342682070,-0.0000220762,0.9411992271,0.999878
1889,4.6140693698,0.8774507859,0.1314531805,0.0000345115,0.9462718833,1.000000
1890,4.6165119687,0.8772562985,0.1337842521,0.0000259614,0.9382002406,1.000000
1891,4.6189545677,0.8777987880,0.1341038443,0.0000289708,0.9414873394,1.000000
1892,4.6213971666,0.8799043340,0.1279858342,0.0000721159,0.9387386002,1.000000
1893,4.6238397655,0.8766277588,0.1403126453,0.0000474398,0.9405072293,1.000000
1894,4.6262823644,0.8765651297,0.1424326652,0.0000657654,0.9394739810,1.000000
1895,4.6287249634,0.8770054863,0.1417957572,0.0000306081,0.9418693070,1.000000
1896,4.6311675623,0.8808107431,0.1308363695,0.0000706127,0.9366550261,1.000000
1897,4.6336101612,0.8838912254,0.1214174224,-0.0000121726,0.9445395633,0.999878
1898,4.6360527601,0.8814562158,0.1280134487,0.0000104323,0.9424664967,1.000000
1899,4.6384953591,0.8815367130,0.1297231402,0.0000199863,0.9402520623,1.000000
1900,4.6409379580,0.8820534453,0.1311634999,0.0000535659,0.9430098582,1.000000
1901,4.6433805569,0.8859353538,0.1178877159,0.0000500034,0.9445874430,1.000000
1902,4.6458231558,0.8839018300,0.1267597796,0.0000676687,0.9453409122,1.000000
1903,4.6482657548,0.8853237148,0.1250924243,0.0000587924,0.9455129589,1.000000
1904,4.6507083537,0.8874132726,0.1189985304,0.0000650210,0.9441892156,1.000000
1905,4.6531509526,0.8869358154,0.1224721249,0.0000491263,0.9486903029,1.000000
1906,4.6555935515,0.8875236409,0.1213400328,0.0000455126,0.9467238423,1.000000
1907,4.6580361505,0.8865643571,0.1273022781,0.0000703271,0.9499534140,1.000000
1908,4.6604787494,0.8898035673,0.1183783316,0.0000732467,0.9457507696,1.000000
1909,4.6629213483,0.8864625332,0.1304293609,0.0000378684,0.9448979743,1.000000
1910,4.6653639472,0.8878517325,0.1297003903,0.0000364177,0.9467401915,1.000000
1911,4.6678065462,0.8889280322,0.1275267293,0.0000227475,0.9631045487,1.000000
1912,4.6702491451,0.8916087812,0.1199261507,0.0000447961,0.9516276117,1.000000
1913,4.6726917440,0.8905829571,0.1275678049,0.0000259939,0.9466978021,1.000000
1914,4.6751343429,0.8912458227,0.1267674119,0.0000507134,0.9510562006,1.000000
1915,4.6775769419,0.8927849828,0.1224108725,0.0000237678,0.9515221645,1.000000
1916,4.6800195408,0.8927774205,0.1242645772,0.0000031559,0.9490962412,1.000000
1917,4.6824621397,0.8934994503,0.1239145447,0.0000662563,0.9461463843,1.000000
1918,4.6849047386,0.8934387039,0.1275574559,0.0000346741,0.9483569158,1.000000
1919,4.6873473376,0.8957225680,0.1215215243,0.0000290220,0.9496582152,1.000000
1920,4.6897899365,0.8945004542,0.1278307696,0.0000059519,0.9480041350,1.000000
1921,4.6922325354,0.8951361720,0.1278251454,0.0000426376,0.9487913252,1.000000
1922,4.6946751343,0.8961886904,0.1246779210,0.0000259481,0.9501587362,1.000000
1923,4.6971177333,0.8966815642,0.1269150726,-0.0000135476,0.9509995992,0.999878
1924,4.6995603322,0.8958811070,0.1322189241,0.0000298585,0.9512803766,1.000000
1925,4.7020029311,0.8959219467,0.1347433422,0.0000508804,0.9527171432,1.000000
1926,4.7044455300,0.8978000476,0.1303072335,0.0000268627,0.9512476837,1.000000
1927,4.7068881290,0.8976467630,0.1334405002,-0.0000025434,0.9526565124,0.999878
1928,4.7093307279,0.8972138002,0.1359192961,0.0000447957,0.9573402863,1.000000
1929,4.7117733268,0.8987986105,0.1328603336,0.0000717003,0.9564364331,1.000000
1930,4.7142159257,0.8998435818,0.1298356725,0.0000267406,0.9529312332,1.000000
1931,4.7166585247,0.9002016792,0.1314018643,0.0000474708,0.9584821776,1.000000
1932,4.7191011236,0.9000838999,0.1342991256,0.0000109909,0.9562807640,1.000000
1933,4.7215437225,0.8987440482,0.1409857766,0.0000526105,0.9554428307,1.000000
1934,4.7239863214,0.9050491218,0.1218747147,0.0000019813,0.9562166932,1.000000
1935,4.7264289204,0.9022122507,0.1347810274,0.0000845459,0.9563442045,1.000000
1936,4.7288715193,0.9059803993,0.1234325861,0.0000776352,0.9543135474,1.000000
1937,4.7313141182,0.9034245392,0.1343348495,0.0000139937,0.9596714216,1.000000
1938,4.7337567171,0.9032979695,0.1369844293,0.0000569955,0.9599004063,1.000000
1939,4.7361993161,0.9038447337,0.1357211186,0.0000530519,0.9583697506,1.000000
